age,weight_kg,training_hours,training_days,sleep_hours,rest_days,intensity,weekly_load,pain,competition_minutes,risk
27,77.4,8.6,3,6.3,4,10,1800.0,5.0,0.0,Alto
27,88.2,3.0,1,8.1,6,5,1309.0,2.0,134.0,Bajo
30,114.9,6.3,5,7.1,2,3,1768.0,0.0,44.0,Medio
35,101.2,7.9,4,6.8,3,7,1800.0,2.0,62.0,Alto
28,96.6,3.6,6,8.0,1,6,1800.0,5.0,124.0,Medio
37,77.0,3.9,6,6.8,1,6,1800.0,1.0,82.0,Bajo
30,70.5,6.7,3,4.0,4,8,1800.0,4.0,51.0,Bajo
23,92.3,8.5,1,3.5,6,6,1800.0,1.0,0.0,Alto
23,67.7,10.2,3,8.7,4,6,1800.0,1.0,126.0,Medio
25,78.9,8.8,1,8.7,6,6,1800.0,4.0,106.0,Medio
31,80.5,7.2,4,9.5,3,9,1800.0,0.0,64.0,Bajo
23,102.7,4.8,1,7.2,6,7,1800.0,4.0,27.0,Bajo
39,77.4,3.8,6,5.6,1,4,1492.0,3.0,101.0,Medio
29,50.3,5.5,4,,3,4,1800.0,0.0,134.0,Medio
37,88.6,8.2,2,7.2,5,7,1800.0,2.0,107.0,Medio
33,72.9,8.0,6,6.0,1,4,1800.0,1.0,215.0,Alto
25,82.6,1.0,5,9.2,2,4,425.0,3.0,149.0,Bajo
23,80.9,4.6,3,9.9,4,8,1800.0,6.0,92.0,Alto
35,78.4,10.6,1,7.8,6,8,1800.0,1.0,152.0,Medio
25,92.3,7.2,3,7.2,4,6,1800.0,3.0,103.0,Bajo
23,62.1,2.7,4,5.6,3,7,1800.0,2.0,103.0,Alto
39,75.3,14.1,5,9.1,2,7,1800.0,2.0,191.0,Alto
29,90.9,6.9,2,7.3,5,8,1800.0,2.0,37.0,Medio
19,74.0,8.2,5,6.9,2,8,1800.0,0.0,102.0,Medio
29,61.1,8.2,2,7.8,5,2,1671.0,3.0,183.0,Medio
28,90.7,5.9,2,6.5,5,6,1800.0,2.0,122.0,Bajo
37,96.6,4.8,3,7.4,4,7,1800.0,0.0,74.0,Medio
34,81.4,13.4,1,5.5,6,6,1800.0,4.0,0.0,Medio
22,56.5,10.0,3,8.5,4,7,1800.0,2.0,0.0,Medio
21,91.2,9.5,3,7.1,4,8,1800.0,2.0,245.0,Alto
31,60.4,8.7,2,8.6,5,7,1800.0,5.0,122.0,Bajo
19,86.0,4.0,5,7.0,2,9,1800.0,0.0,59.0,Medio
25,70.5,10.8,2,7.0,5,9,1800.0,5.0,124.0,Alto
21,66.9,4.5,5,5.7,2,6,1800.0,0.0,34.0,Medio
18,76.3,7.8,5,8.1,2,6,1800.0,3.0,77.0,Medio
39,79.6,2.1,4,6.1,3,1,76.0,1.0,34.0,Bajo
20,73.6,1.0,2,6.6,5,6,766.0,0.0,1.0,Bajo
18,89.7,8.0,5,7.2,2,4,1800.0,5.0,0.0,Alto
39,76.2,4.6,2,7.3,5,7,1800.0,6.0,0.0,Bajo
22,94.7,1.0,2,5.2,5,7,750.0,2.0,171.0,Medio
36,85.7,8.6,6,6.9,1,8,1800.0,3.0,31.0,Alto
18,72.9,13.4,3,8.2,4,9,1800.0,2.0,137.0,Alto
21,70.7,11.2,5,6.7,2,6,1800.0,6.0,167.0,Alto
20,60.6,6.2,1,6.9,6,10,1800.0,0.0,101.0,Bajo
34,85.8,7.0,4,7.4,3,7,1800.0,3.0,79.0,Medio
32,77.4,9.7,6,7.0,1,4,1800.0,1.0,109.0,Bajo
28,51.2,10.4,5,6.0,2,5,1800.0,0.0,71.0,Medio
23,75.0,6.0,4,7.2,3,6,1800.0,1.0,184.0,Alto
20,70.3,7.1,6,8.4,1,8,1800.0,6.0,231.0,Alto
31,102.5,7.9,2,5.9,5,5,1800.0,1.0,201.0,Medio
23,59.9,8.7,3,6.8,4,6,1800.0,4.0,0.0,Medio
31,63.3,6.6,1,5.5,6,6,1800.0,5.0,69.0,Medio
33,96.4,6.6,5,8.3,2,6,1800.0,2.0,100.0,Alto
37,99.6,11.1,5,7.1,2,8,1800.0,2.0,132.0,Medio
29,72.3,10.6,5,6.2,2,8,1800.0,0.0,0.0,Medio
18,73.8,8.4,5,7.3,2,9,1800.0,1.0,0.0,Medio
24,90.0,12.2,1,5.8,6,6,1800.0,4.0,191.0,Medio
37,51.7,5.8,4,6.0,3,9,1800.0,2.0,61.0,Alto
30,57.8,11.9,5,5.4,2,4,1800.0,3.0,0.0,Alto
32,78.4,8.6,2,5.9,5,4,1800.0,2.0,23.0,Medio
28,102.1,16.8,3,8.8,4,4,1800.0,7.0,127.0,Alto
21,76.3,3.4,6,6.3,1,7,1800.0,1.0,42.0,Medio
38,83.3,4.9,3,7.8,4,9,1800.0,5.0,117.0,Alto
35,96.7,8.3,5,15.0,2,5,1800.0,2.0,31.0,Medio
40,109.4,8.2,4,8.1,3,6,1800.0,6.0,0.0,Medio
37,74.5,12.9,4,6.0,3,6,1800.0,0.0,200.0,Alto
24,81.8,5.0,4,7.2,3,8,1800.0,3.0,128.0,Medio
23,105.7,9.7,4,7.3,3,6,,1.0,77.0,Alto
23,62.2,10.5,5,10.0,2,6,1800.0,2.0,64.0,Medio
39,95.4,9.1,6,8.0,1,4,1800.0,5.0,203.0,Alto
30,68.8,4.1,2,6.5,5,5,1800.0,3.0,141.0,Medio
28,83.3,11.2,6,8.0,1,9,1800.0,5.0,180.0,Alto
40,78.8,10.7,4,9.8,3,7,1800.0,1.0,59.0,Bajo
31,69.5,8.8,4,5.2,3,5,1800.0,1.0,104.0,Medio
38,69.2,7.6,2,6.2,5,9,1800.0,2.0,128.0,Bajo
40,85.6,7.7,3,6.9,4,5,1800.0,2.0,61.0,Medio
19,94.9,6.8,4,6.7,3,9,1800.0,2.0,93.0,Alto
26,80.3,8.9,3,6.8,4,9,1800.0,0.0,59.0,Medio
34,82.9,7.1,2,5.6,5,7,1800.0,5.0,128.0,Alto
36,89.4,4.5,5,8.9,2,4,1797.0,1.0,8.0,Bajo
21,69.4,3.9,3,5.5,4,10,1800.0,5.0,140.0,Medio
25,91.6,4.7,4,7.0,3,7,1800.0,2.0,122.0,Bajo
30,92.7,7.7,1,8.5,6,6,1800.0,3.0,86.0,Bajo
36,115.8,6.9,1,7.2,6,8,1800.0,3.0,131.0,Medio
20,77.1,7.6,6,6.0,1,8,1800.0,1.0,74.0,Medio
31,76.0,8.5,1,,6,9,1800.0,3.0,53.0,Medio
24,92.0,5.1,5,6.9,2,5,1800.0,6.0,138.0,Alto
22,92.6,11.4,6,6.3,1,7,1800.0,3.0,141.0,Alto
29,75.0,6.2,3,7.4,4,4,1800.0,4.0,64.0,Bajo
27,76.8,5.7,6,5.5,1,8,1800.0,4.0,58.0,Alto
32,89.0,8.4,3,8.2,4,6,1800.0,3.0,87.0,Medio
25,71.2,1.5,6,7.3,1,7,1216.0,3.0,61.0,Bajo
36,76.7,4.6,2,7.4,5,6,1800.0,3.0,207.0,Bajo
19,83.2,9.9,3,8.9,4,6,1800.0,4.0,122.0,Medio
37,94.9,1.8,3,6.7,4,5,1037.0,0.0,101.0,Bajo
18,74.1,10.4,5,6.3,2,8,1800.0,3.0,35.0,Alto
34,58.0,11.5,1,6.5,6,9,1800.0,2.0,152.0,Medio
25,57.1,5.9,5,7.0,2,5,1800.0,1.0,57.0,Alto
26,65.6,7.9,1,7.1,6,7,1800.0,5.0,54.0,Medio
18,64.9,10.4,2,6.2,5,7,1800.0,1.0,154.0,Medio
34,80.0,5.6,4,4.8,3,7,1800.0,0.0,127.0,Alto
21,66.5,9.6,1,6.5,6,4,1800.0,4.0,0.0,Medio
33,72.9,5.0,3,7.6,4,4,1800.0,0.0,89.0,Bajo
34,71.9,5.6,6,7.4,1,5,1800.0,0.0,109.0,Bajo
37,76.3,4.6,5,8.6,2,3,1281.0,4.0,76.0,Bajo
34,99.2,8.0,1,9.5,6,9,1800.0,3.0,111.0,Bajo
24,90.6,10.5,4,8.1,3,7,1800.0,3.0,0.0,Medio
34,82.2,6.4,4,8.9,3,6,1800.0,1.0,0.0,Medio
36,76.0,3.2,1,8.1,6,3,826.0,0.0,32.0,Bajo
25,76.4,3.8,4,9.3,3,3,1030.0,0.0,120.0,Bajo
20,86.3,8.2,4,9.4,3,6,1800.0,2.0,0.0,Medio
38,89.6,12.5,5,8.3,2,10,1800.0,0.0,41.0,Medio
21,70.2,8.2,2,8.0,5,5,1800.0,3.0,0.0,Bajo
31,82.5,5.8,2,7.0,5,8,1800.0,1.0,83.0,Bajo
23,55.6,9.3,5,7.2,2,6,1800.0,3.0,237.0,Medio
20,84.8,6.3,5,6.8,2,7,1800.0,3.0,85.0,Alto
35,91.9,5.9,1,7.9,6,9,1800.0,3.0,92.0,Medio
21,78.4,4.1,2,6.3,5,6,1800.0,3.0,159.0,Medio
33,105.6,11.2,4,7.0,3,5,1800.0,2.0,101.0,Medio
33,70.5,1.0,5,4.4,2,9,843.0,3.0,85.0,Bajo
19,84.8,9.4,2,9.3,5,7,1800.0,3.0,165.0,Bajo
21,81.5,5.6,2,6.9,5,8,1800.0,0.0,133.0,Medio
36,80.7,5.8,5,7.7,2,5,1800.0,3.0,120.0,Medio
29,80.5,12.1,5,8.9,2,9,1800.0,2.0,90.0,Medio
20,83.4,4.9,6,7.6,1,7,1800.0,3.0,76.0,Medio
40,93.0,5.0,5,8.9,2,7,1800.0,0.0,164.0,Bajo
24,99.9,6.6,6,5.7,1,7,1800.0,2.0,76.0,Alto
18,82.0,8.2,2,10.0,5,6,1800.0,0.0,186.0,Bajo
39,92.6,5.7,2,8.5,5,6,1800.0,4.0,27.0,Bajo
18,72.9,2.3,2,7.5,5,6,1473.0,0.0,200.0,Bajo
30,92.0,4.4,1,8.9,6,8,1800.0,0.0,133.0,Bajo
40,72.1,10.8,5,5.8,2,6,1800.0,3.0,32.0,Alto
31,96.2,7.2,4,6.9,3,4,1800.0,1.0,136.0,Bajo
31,110.7,8.4,1,8.9,6,3,1800.0,0.0,54.0,Bajo
26,80.4,6.2,2,5.0,5,3,1800.0,4.0,102.0,Medio
20,53.5,5.0,2,7.9,5,8,1800.0,4.0,66.0,Bajo
31,74.9,12.0,3,7.8,4,4,1800.0,4.0,91.0,Alto
38,98.0,6.4,3,9.6,4,7,1800.0,4.0,166.0,Medio
20,89.2,5.7,2,5.3,5,7,1800.0,2.0,136.0,Medio
38,85.2,10.3,6,9.1,1,6,1800.0,2.0,21.0,Medio
27,95.1,4.8,2,6.5,5,7,1800.0,1.0,25.0,Bajo
30,88.3,5.2,4,6.7,3,7,1800.0,3.0,119.0,Alto
21,97.8,7.0,3,5.7,4,2,1560.0,1.0,124.0,Bajo
32,94.0,7.0,3,5.9,4,6,1800.0,1.0,53.0,Medio
22,101.8,7.8,5,7.7,2,7,1800.0,3.0,211.0,Alto
24,86.7,13.3,6,5.9,1,9,1800.0,5.0,157.0,Alto
34,93.8,8.0,1,8.1,6,10,,3.0,56.0,Bajo
19,78.0,1.0,3,6.4,4,4,367.0,6.0,49.0,Bajo
28,74.2,8.0,1,5.7,6,6,1800.0,1.0,84.0,Alto
31,104.2,7.1,3,6.6,4,4,1800.0,0.0,77.0,Bajo
21,84.8,7.1,4,7.6,3,9,1800.0,4.0,188.0,Alto
24,92.5,7.7,3,6.9,4,8,1800.0,1.0,169.0,Medio
25,83.6,6.9,2,7.2,5,7,1800.0,2.0,102.0,Medio
33,74.4,6.8,2,8.0,5,7,1800.0,0.0,147.0,Bajo
40,82.1,8.8,2,8.5,5,9,1800.0,0.0,158.0,Bajo
37,100.7,5.4,2,6.8,5,9,1800.0,0.0,104.0,Medio
22,89.2,4.2,3,5.9,4,9,1800.0,1.0,128.0,Alto
18,59.8,16.1,5,7.3,2,7,1800.0,1.0,142.0,Alto
19,79.2,4.9,1,7.8,6,6,1800.0,2.0,134.0,Bajo
31,105.2,7.3,1,5.4,6,8,1800.0,5.0,45.0,Medio
21,79.2,2.5,4,6.1,3,8,1800.0,4.0,53.0,Alto
23,58.6,7.3,5,6.3,2,6,1800.0,0.0,80.0,Medio
37,106.6,4.2,2,7.0,5,6,1800.0,3.0,51.0,Bajo
38,90.9,5.7,2,6.3,5,9,1800.0,2.0,0.0,Medio
37,81.1,10.1,4,8.0,3,9,1800.0,2.0,147.0,Medio
23,77.2,8.4,3,5.3,4,5,1800.0,2.0,124.0,Alto
32,96.1,8.7,5,5.3,2,6,1800.0,3.0,6.0,Alto
32,75.0,1.7,1,6.8,6,7,1223.0,1.0,83.0,Bajo
22,96.9,12.5,1,7.0,6,7,1800.0,2.0,87.0,Medio
30,89.0,3.4,4,5.5,3,6,1800.0,5.0,113.0,Medio
30,85.2,11.6,3,6.5,4,10,1800.0,1.0,24.0,Medio
27,83.9,10.1,5,6.7,2,7,1800.0,0.0,5.0,Medio
35,79.7,8.7,4,6.7,3,7,1800.0,2.0,136.0,Alto
33,95.6,4.4,3,7.4,4,10,1800.0,0.0,0.0,Bajo
30,70.8,7.5,1,6.4,6,6,1800.0,0.0,84.0,Medio
34,60.9,5.6,1,9.0,6,6,1800.0,2.0,77.0,Bajo
35,90.0,7.1,5,7.8,2,4,1800.0,5.0,91.0,Medio
31,90.2,6.3,2,6.2,5,6,1800.0,2.0,118.0,Bajo
24,88.2,1.0,4,7.3,3,4,429.0,3.0,212.0,Bajo
35,87.3,10.4,5,7.3,2,8,1800.0,0.0,0.0,Medio
34,77.8,6.8,6,8.7,1,7,1800.0,3.0,161.0,Medio
40,92.2,5.5,2,6.5,5,6,1800.0,2.0,0.0,Bajo
21,81.4,5.3,1,8.1,6,6,1800.0,1.0,198.0,Medio
27,75.7,8.1,5,7.3,2,8,1800.0,3.0,0.0,Medio
39,77.9,4.3,5,9.0,2,4,1800.0,3.0,271.0,Medio
29,108.3,1.0,2,8.7,5,7,797.0,0.0,73.0,Bajo
39,59.4,8.2,4,7.4,3,8,1800.0,3.0,190.0,Alto
18,88.5,8.6,2,6.9,5,3,1800.0,5.0,176.0,Alto
18,60.2,6.4,5,7.8,2,8,1800.0,2.0,69.0,Medio
36,80.6,3.6,5,7.0,2,3,1115.0,0.0,75.0,Bajo
26,76.4,7.3,2,9.2,5,6,1800.0,2.0,41.0,Bajo
29,54.9,2.6,3,7.3,4,4,1019.0,4.0,155.0,Bajo
27,87.1,3.9,3,6.7,4,9,1800.0,0.0,70.0,Alto
27,77.1,4.7,1,6.6,6,4,1800.0,3.0,43.0,Bajo
39,54.7,9.5,1,5.7,6,4,1800.0,1.0,138.0,Medio
20,92.9,5.9,6,7.9,1,7,1800.0,3.0,37.0,Medio
35,100.7,5.7,3,6.2,4,6,1800.0,1.0,77.0,Medio
38,101.4,12.9,1,8.5,6,4,1800.0,1.0,107.0,Bajo
33,86.7,8.1,1,5.6,6,7,1800.0,5.0,55.0,Alto
27,82.6,8.0,3,7.4,4,3,1800.0,0.0,66.0,Bajo
21,99.3,5.9,6,8.6,1,5,1800.0,3.0,207.0,Alto
33,103.9,5.2,3,4.6,4,5,1800.0,6.0,86.0,Alto
28,96.7,1.0,6,9.6,1,8,816.0,4.0,75.0,Bajo
21,69.8,9.9,3,6.7,4,9,1800.0,0.0,88.0,Medio
26,84.6,8.3,5,7.4,2,8,1800.0,0.0,132.0,Medio
40,87.7,6.5,5,7.9,2,6,1800.0,1.0,28.0,Bajo
24,58.5,6.6,1,8.1,6,2,1255.0,3.0,130.0,Bajo
22,88.1,9.2,1,7.5,6,7,1800.0,3.0,118.0,Medio
33,111.5,2.3,6,8.4,1,9,1800.0,0.0,0.0,Bajo
22,90.3,5.2,6,7.8,1,9,1800.0,0.0,226.0,Medio
39,101.2,3.6,1,9.3,6,7,1800.0,1.0,202.0,Bajo
37,84.4,12.3,4,7.8,3,4,1800.0,2.0,44.0,Alto
40,81.0,9.6,6,9.6,1,6,1800.0,6.0,21.0,Alto
38,87.0,1.0,6,8.3,1,10,1083.0,0.0,116.0,Bajo
23,71.4,2.5,2,,5,4,1123.0,0.0,0.0,Bajo
22,69.5,6.6,5,10.0,2,4,1800.0,0.0,195.0,Bajo
25,98.5,5.6,4,6.5,3,8,1800.0,3.0,67.0,Medio
28,99.8,3.0,6,9.0,1,6,1800.0,2.0,214.0,Medio
38,69.1,12.8,1,7.2,6,4,1800.0,0.0,42.0,Bajo
34,94.6,7.9,4,8.5,3,9,1800.0,1.0,92.0,Bajo
32,80.9,8.4,1,6.4,6,7,1800.0,1.0,189.0,Medio
38,86.4,4.9,3,8.0,4,6,1800.0,3.0,77.0,Medio
32,88.0,9.2,1,6.9,6,4,1800.0,8.0,119.0,Alto
26,94.9,5.9,3,9.1,4,10,1800.0,3.0,176.0,Medio
27,83.1,6.1,5,7.7,2,6,1800.0,2.0,61.0,Medio
29,100.3,8.8,4,8.3,3,9,1800.0,1.0,12.0,Medio
20,86.0,2.1,2,4.6,5,8,1645.0,0.0,0.0,Bajo
35,90.1,11.8,3,7.1,4,6,1800.0,4.0,141.0,Alto
33,71.2,7.5,3,7.7,4,6,1800.0,4.0,127.0,Medio
34,110.1,10.8,5,7.5,2,9,1800.0,1.0,174.0,Alto
30,88.1,3.8,2,8.4,5,9,1800.0,5.0,81.0,Alto
36,91.3,4.2,1,6.8,6,3,1141.0,2.0,0.0,Bajo
39,61.1,3.5,4,7.3,3,7,1800.0,4.0,0.0,Alto
31,71.3,7.8,5,8.6,2,6,1800.0,3.0,300.0,Alto
28,98.1,7.2,3,4.5,4,5,1800.0,2.0,137.0,Medio
20,85.7,5.6,2,7.9,5,7,1800.0,0.0,110.0,Bajo
35,57.1,4.0,1,6.8,6,4,1627.0,2.0,120.0,Bajo
38,95.5,3.2,6,6.1,1,6,1800.0,4.0,0.0,Medio
34,74.9,6.9,5,7.6,2,5,,1.0,44.0,Bajo
37,100.3,5.6,1,8.7,6,6,1800.0,3.0,222.0,Bajo
37,80.9,4.9,1,8.4,6,6,1800.0,0.0,146.0,Bajo
36,84.7,11.6,1,7.0,6,5,1800.0,4.0,47.0,Alto
29,97.3,6.8,3,8.3,4,9,1800.0,3.0,14.0,Bajo
20,70.3,10.8,5,8.2,2,7,1800.0,0.0,64.0,Medio
18,69.1,5.4,1,7.1,6,10,1800.0,2.0,78.0,Bajo
22,79.4,7.7,5,6.4,2,6,1800.0,4.0,243.0,Alto
27,92.8,6.8,1,6.4,6,6,1800.0,0.0,87.0,Medio
35,64.7,1.9,5,8.2,2,10,1786.0,0.0,17.0,Medio
28,60.3,11.3,2,7.1,5,5,1800.0,2.0,96.0,Bajo
18,92.7,6.6,6,5.9,1,6,1800.0,6.0,119.0,Alto
22,74.2,9.2,3,5.2,4,8,1800.0,1.0,10.0,Bajo
40,76.9,4.7,2,8.2,5,4,1800.0,3.0,128.0,Medio
40,57.9,6.5,2,6.5,5,8,1800.0,3.0,185.0,Medio
26,73.2,4.4,5,7.6,2,8,1800.0,1.0,110.0,Medio
36,81.9,10.7,3,8.7,4,9,1800.0,3.0,44.0,Bajo
34,94.1,7.9,3,5.6,4,8,1800.0,1.0,63.0,Medio
39,72.0,8.1,5,7.1,2,9,1800.0,1.0,0.0,Alto
38,103.5,11.1,4,7.0,3,6,1800.0,0.0,91.0,Medio
32,73.1,10.5,4,7.7,3,5,1800.0,2.0,122.0,Medio
27,73.1,9.3,3,8.7,4,10,1800.0,4.0,37.0,Medio
32,102.0,2.7,1,5.6,6,4,998.0,2.0,236.0,Bajo
25,84.7,4.9,1,7.9,6,4,1800.0,4.0,155.0,Bajo
26,74.8,4.0,1,8.4,6,8,1800.0,3.0,0.0,Bajo
32,80.0,9.2,4,7.0,3,9,1800.0,2.0,0.0,Medio
31,99.6,7.5,4,7.0,3,7,1800.0,1.0,31.0,Alto
31,101.1,2.8,5,7.7,2,8,1800.0,1.0,210.0,Medio
26,71.4,6.4,6,7.6,1,3,1800.0,0.0,162.0,Bajo
27,81.4,2.5,2,7.9,5,6,1565.0,2.0,214.0,Medio
18,83.2,6.8,6,7.9,1,3,1800.0,2.0,101.0,Medio
31,69.2,2.0,6,6.0,1,8,1645.0,6.0,85.0,Alto
31,81.3,8.6,4,8.4,3,4,1800.0,3.0,13.0,Medio
39,82.1,8.1,4,8.6,3,4,1800.0,0.0,124.0,Bajo
29,96.8,12.7,2,7.4,5,7,1800.0,0.0,86.0,Medio
28,97.7,9.5,2,5.4,5,8,1800.0,2.0,84.0,Bajo
19,77.7,5.7,1,7.1,6,6,1800.0,4.0,213.0,Medio
22,79.2,9.5,4,7.4,3,8,1800.0,2.0,91.0,Medio
25,90.6,2.8,3,5.8,4,7,1800.0,3.0,193.0,Medio
26,74.4,4.1,2,6.8,5,6,1800.0,2.0,0.0,Bajo
26,89.7,8.0,1,5.5,6,5,1800.0,4.0,288.0,Medio
27,80.9,1.0,1,7.9,6,8,879.0,0.0,74.0,Bajo
35,69.4,6.9,4,7.4,3,8,1800.0,5.0,150.0,Alto
21,69.6,3.9,5,5.2,2,8,1800.0,0.0,161.0,Alto
25,100.8,7.3,4,7.6,3,7,1800.0,4.0,65.0,Bajo
21,80.0,3.8,1,7.1,6,4,1426.0,2.0,157.0,Bajo
25,103.3,8.3,1,7.8,6,8,1800.0,2.0,161.0,Medio
33,75.3,7.1,1,6.7,6,6,1800.0,2.0,50.0,Bajo
19,85.8,11.2,5,6.2,2,6,1800.0,3.0,51.0,Alto
25,113.1,7.0,5,6.3,2,6,1800.0,3.0,103.0,Alto
18,68.3,4.7,2,6.6,5,5,1800.0,4.0,92.0,Bajo
39,57.3,6.3,1,7.2,6,8,1800.0,5.0,198.0,Medio
34,98.7,3.0,2,7.4,5,4,875.0,3.0,149.0,Bajo
23,71.3,8.2,5,7.0,2,5,1800.0,6.0,95.0,Medio
22,81.7,8.8,1,6.7,6,6,1800.0,2.0,142.0,Bajo
20,74.4,14.4,5,6.8,2,9,1800.0,4.0,0.0,Alto
28,85.5,5.1,3,10.0,4,8,1800.0,3.0,57.0,Bajo
35,69.6,6.2,1,6.3,6,4,1800.0,1.0,120.0,Bajo
31,79.7,5.3,6,6.5,1,9,1800.0,3.0,178.0,Alto
38,87.8,7.6,4,10.0,3,9,1800.0,3.0,114.0,Medio
25,68.9,8.1,5,7.7,2,4,1800.0,2.0,202.0,Alto
24,72.9,6.8,1,5.5,6,2,1345.0,3.0,161.0,Bajo
28,77.5,10.3,3,8.2,4,6,1800.0,4.0,66.0,Medio
22,63.4,5.1,4,6.1,3,9,1800.0,2.0,90.0,Medio
40,76.5,10.0,4,8.3,3,9,1800.0,0.0,129.0,Medio
22,83.5,8.6,1,6.9,6,5,1800.0,6.0,69.0,Alto
29,76.8,7.0,4,6.7,3,10,1800.0,2.0,207.0,Bajo
30,78.5,6.1,6,9.1,1,2,1102.0,1.0,22.0,Bajo
20,74.4,6.9,5,8.9,2,8,1800.0,0.0,21.0,Bajo
35,81.4,5.0,3,7.8,4,8,1800.0,0.0,76.0,Medio
33,85.6,9.1,3,7.2,4,7,1800.0,3.0,61.0,Medio
28,68.9,11.3,6,6.5,1,6,1800.0,2.0,48.0,Medio
27,91.4,5.6,6,7.6,1,8,1800.0,0.0,52.0,Medio
37,82.8,8.5,2,8.4,5,9,1800.0,2.0,137.0,Medio
19,57.4,6.3,2,6.2,5,7,1800.0,0.0,242.0,Bajo
34,56.5,8.1,5,7.2,2,10,1800.0,6.0,157.0,Alto
22,81.8,11.7,6,8.2,1,8,1800.0,1.0,179.0,Alto
20,79.1,8.5,1,4.9,6,7,1800.0,4.0,74.0,Alto
30,80.7,1.7,6,7.1,1,7,1280.0,4.0,107.0,Medio
40,81.6,8.4,3,6.7,4,7,1800.0,0.0,130.0,Medio
