age,weight_kg,training_hours,training_days,sleep_hours,rest_days,intensity,weekly_load,pain,competition_minutes,risk
20.0,83.2,8.9,2.0,5.8,5.0,9.0,1800.0,4.0,177.0,Medio
40.0,92.2,2.2,1.0,6.7,6.0,6.0,1431.0,2.0,56.0,Bajo
21.0,93.3,2.9,5.0,7.1,2.0,8.0,1800.0,1.0,263.0,Alto
24.0,71.5,12.4,4.0,7.9,3.0,3.0,1800.0,2.0,0.0,Bajo
36.0,58.5,5.1,3.0,5.1,4.0,6.0,1800.0,4.0,145.0,Alto
34.0,102.1,8.0,6.0,5.3,1.0,7.0,1800.0,0.0,51.0,Alto
40.0,85.3,8.9,2.0,7.8,5.0,10.0,1800.0,0.0,232.0,Medio
35.0,59.7,9.0,4.0,4.9,3.0,3.0,1800.0,4.0,118.0,Medio
32.0,72.7,2.4,5.0,6.7,2.0,6.0,1450.0,5.0,44.0,Medio
25.0,92.0,6.3,4.0,7.4,3.0,9.0,1800.0,0.0,81.0,Bajo
18.0,78.4,2.1,2.0,7.7,5.0,5.0,1106.0,2.0,50.0,Bajo
20.0,75.3,14.3,5.0,7.0,2.0,6.0,1800.0,1.0,79.0,Medio
24.0,100.2,2.2,5.0,6.8,2.0,7.0,1502.0,2.0,77.0,Bajo
18.0,68.4,3.9,1.0,8.2,6.0,7.0,1800.0,3.0,47.0,Bajo
29.0,71.6,3.9,1.0,7.5,6.0,9.0,1800.0,0.0,119.0,Bajo
35.0,84.7,2.5,5.0,6.4,2.0,7.0,1749.0,0.0,127.0,Bajo
40.0,87.1,11.1,1.0,7.2,6.0,9.0,1800.0,2.0,30.0,Medio
29.0,88.5,14.3,6.0,7.7,1.0,6.0,1800.0,2.0,0.0,Bajo
38.0,93.8,5.6,1.0,9.3,6.0,5.0,1800.0,0.0,122.0,Bajo
40.0,84.6,3.0,6.0,8.1,1.0,6.0,1782.0,4.0,137.0,Bajo
37.0,88.4,1.0,5.0,8.7,2.0,4.0,445.0,1.0,151.0,Bajo
28.0,78.6,6.3,3.0,6.5,4.0,7.0,1800.0,1.0,139.0,Medio
25.0,82.8,6.1,2.0,6.6,5.0,6.0,1800.0,3.0,210.0,Medio
40.0,83.4,5.0,3.0,6.9,4.0,5.0,1800.0,2.0,170.0,Medio
23.0,84.8,7.7,5.0,7.0,2.0,7.0,1800.0,4.0,288.0,Alto
27.0,92.0,8.2,5.0,6.0,2.0,4.0,1800.0,0.0,300.0,Medio
19.0,89.2,8.0,2.0,8.7,5.0,8.0,1800.0,0.0,0.0,Bajo
36.0,82.6,6.1,4.0,8.3,3.0,6.0,1800.0,2.0,0.0,Bajo
32.0,71.5,3.7,6.0,6.8,1.0,9.0,1800.0,2.0,99.0,Medio
19.0,82.9,9.0,2.0,8.0,5.0,6.0,1800.0,0.0,135.0,Bajo
23.0,81.6,7.0,5.0,7.5,2.0,8.0,1800.0,0.0,95.0,Medio
30.0,84.5,9.7,2.0,8.1,5.0,7.0,1800.0,3.0,149.0,Bajo
30.0,110.7,9.4,6.0,5.6,1.0,8.0,1800.0,1.0,81.0,Medio
36.0,75.2,2.7,2.0,7.0,5.0,7.0,1800.0,0.0,51.0,Bajo
24.0,87.5,2.7,2.0,7.1,5.0,4.0,1243.0,4.0,62.0,Bajo
39.0,95.9,4.7,3.0,7.9,4.0,8.0,1800.0,1.0,86.0,Bajo
28.0,83.3,3.8,3.0,6.4,4.0,6.0,1800.0,4.0,159.0,Medio
36.0,112.4,9.3,2.0,4.2,5.0,8.0,1800.0,2.0,66.0,Medio
23.0,77.1,8.1,4.0,5.9,3.0,8.0,1800.0,3.0,80.0,Alto
18.0,86.2,10.3,1.0,7.1,6.0,5.0,1800.0,2.0,140.0,Bajo
19.0,71.6,8.2,6.0,7.3,1.0,5.0,1800.0,0.0,86.0,Medio
26.0,77.4,7.6,1.0,9.2,6.0,8.0,1800.0,0.0,178.0,Bajo
39.0,85.2,10.6,3.0,7.9,4.0,6.0,1800.0,2.0,36.0,Bajo
19.0,93.0,8.4,6.0,7.3,1.0,8.0,1800.0,3.0,20.0,Medio
26.0,86.1,7.2,1.0,7.2,6.0,6.0,1800.0,0.0,121.0,Bajo
20.0,98.4,11.4,1.0,8.5,6.0,8.0,1800.0,2.0,128.0,Medio
39.0,80.8,7.3,5.0,6.5,2.0,7.0,1800.0,0.0,39.0,Medio
33.0,77.7,6.1,1.0,7.0,6.0,7.0,1800.0,3.0,194.0,Medio
35.0,117.2,4.5,6.0,5.9,1.0,6.0,1800.0,2.0,235.0,Medio
34.0,87.1,9.1,3.0,8.9,4.0,7.0,1800.0,4.0,56.0,Medio
33.0,72.6,10.7,6.0,7.7,1.0,9.0,1800.0,4.0,204.0,Medio
35.0,73.0,6.8,2.0,6.4,5.0,6.0,1800.0,3.0,0.0,Bajo
18.0,69.7,10.9,1.0,7.1,6.0,7.0,1800.0,4.0,175.0,Medio
37.0,94.2,1.1,6.0,7.8,1.0,7.0,766.0,1.0,40.0,Bajo
35.0,77.3,6.8,5.0,6.9,2.0,7.0,1800.0,8.0,168.0,Alto
35.0,83.7,6.9,6.0,6.6,1.0,10.0,1800.0,0.0,33.0,Medio
27.0,81.2,4.8,2.0,6.4,5.0,9.0,1800.0,1.0,95.0,Medio
36.0,91.5,14.2,3.0,7.6,4.0,7.0,1800.0,4.0,43.0,Alto
26.0,71.0,6.8,4.0,6.8,3.0,7.0,1800.0,4.0,85.0,Medio
19.0,68.0,5.8,3.0,6.7,4.0,5.0,1800.0,3.0,228.0,Medio
38.0,84.9,7.1,2.0,5.6,5.0,6.0,1800.0,4.0,92.0,Alto
23.0,89.8,1.0,3.0,7.3,4.0,7.0,727.0,0.0,248.0,Bajo
20.0,86.3,4.7,4.0,7.0,3.0,8.0,1800.0,5.0,73.0,Bajo
32.0,71.5,9.9,1.0,6.8,6.0,8.0,1800.0,2.0,204.0,Bajo
23.0,90.8,5.1,3.0,7.4,4.0,5.0,1800.0,5.0,0.0,Bajo
37.0,72.3,4.5,2.0,8.1,5.0,8.0,1800.0,0.0,80.0,Medio
28.0,75.2,10.9,1.0,8.0,6.0,6.0,1800.0,3.0,62.0,Bajo
18.0,69.7,11.0,1.0,7.9,6.0,5.0,1800.0,1.0,208.0,Bajo
39.0,98.9,8.6,3.0,6.9,4.0,9.0,1800.0,3.0,113.0,Medio
29.0,90.2,5.6,1.0,6.5,6.0,9.0,1800.0,3.0,0.0,Bajo
24.0,89.9,6.3,3.0,5.9,4.0,7.0,1800.0,3.0,8.0,Medio
33.0,98.2,4.6,4.0,6.5,3.0,8.0,1800.0,0.0,29.0,Bajo
30.0,118.6,4.0,6.0,7.2,1.0,8.0,1800.0,2.0,165.0,Alto
18.0,59.8,3.9,1.0,6.3,6.0,9.0,1800.0,2.0,156.0,Medio
35.0,72.4,5.1,3.0,7.3,4.0,8.0,1800.0,3.0,79.0,Medio
27.0,74.0,3.9,1.0,6.0,6.0,4.0,1421.0,4.0,62.0,Bajo
34.0,70.9,2.3,3.0,5.2,4.0,10.0,1800.0,3.0,150.0,Medio
38.0,68.0,7.7,3.0,8.2,4.0,8.0,1800.0,0.0,21.0,Bajo
32.0,78.1,7.7,5.0,6.6,2.0,6.0,1800.0,2.0,132.0,Bajo
33.0,66.2,12.1,3.0,6.2,4.0,5.0,1800.0,7.0,126.0,Alto
23.0,86.4,5.0,6.0,5.9,1.0,7.0,1800.0,5.0,81.0,Medio
23.0,82.7,7.9,1.0,7.7,6.0,6.0,1800.0,0.0,128.0,Bajo
27.0,88.3,7.9,1.0,8.8,6.0,7.0,1800.0,2.0,107.0,Bajo
37.0,88.6,6.2,1.0,6.7,6.0,8.0,1800.0,4.0,135.0,Medio
30.0,89.8,9.2,3.0,6.9,4.0,5.0,1800.0,2.0,7.0,Bajo
26.0,77.1,9.3,2.0,8.5,5.0,4.0,1800.0,1.0,143.0,Bajo
35.0,109.6,8.0,1.0,5.0,6.0,7.0,1800.0,2.0,172.0,Medio
37.0,85.0,6.2,2.0,9.6,5.0,6.0,1800.0,3.0,122.0,Bajo
38.0,57.8,5.9,6.0,10.0,1.0,7.0,1800.0,0.0,142.0,Bajo
24.0,69.0,2.9,5.0,4.0,2.0,4.0,1153.0,5.0,92.0,Medio
34.0,59.4,4.6,1.0,7.1,6.0,6.0,1800.0,2.0,162.0,Medio
31.0,82.2,5.1,6.0,6.3,1.0,8.0,1800.0,0.0,105.0,Medio
28.0,80.4,3.6,2.0,6.9,5.0,8.0,1800.0,4.0,20.0,Medio
27.0,75.9,8.3,3.0,6.7,4.0,5.0,1800.0,0.0,157.0,Medio
20.0,108.1,10.6,2.0,8.2,5.0,4.0,1800.0,1.0,0.0,Medio
24.0,89.1,4.3,3.0,7.1,4.0,7.0,1800.0,1.0,120.0,Bajo
30.0,91.4,7.9,5.0,6.1,2.0,8.0,1800.0,6.0,73.0,Alto
38.0,69.9,3.9,5.0,7.0,2.0,7.0,1800.0,1.0,69.0,Bajo
37.0,69.0,6.1,4.0,7.8,3.0,6.0,1800.0,0.0,112.0,Bajo
22.0,82.5,4.9,4.0,5.8,3.0,7.0,1800.0,1.0,50.0,Bajo
33.0,84.2,8.8,5.0,5.2,2.0,9.0,1800.0,3.0,136.0,Alto
19.0,57.9,5.0,2.0,9.6,5.0,7.0,1800.0,4.0,104.0,Bajo
33.0,79.7,10.0,3.0,6.4,4.0,4.0,1800.0,7.0,57.0,Alto
25.0,82.2,6.3,1.0,7.0,6.0,7.0,1800.0,5.0,194.0,Medio
28.0,79.2,5.1,5.0,6.7,2.0,10.0,1800.0,3.0,114.0,Alto
34.0,71.4,3.2,3.0,7.9,4.0,4.0,1004.0,0.0,144.0,Bajo
27.0,75.0,7.8,4.0,9.3,3.0,7.0,1800.0,5.0,199.0,Medio
36.0,79.7,9.7,4.0,7.9,3.0,6.0,1800.0,1.0,198.0,Medio
30.0,83.2,7.8,2.0,5.4,5.0,7.0,1800.0,1.0,141.0,Medio
40.0,89.9,13.7,1.0,5.5,6.0,7.0,1800.0,1.0,79.0,Bajo
32.0,96.1,11.3,6.0,6.7,1.0,9.0,1800.0,0.0,0.0,Alto
24.0,78.2,6.1,2.0,6.9,5.0,7.0,1800.0,1.0,114.0,Bajo
35.0,76.1,6.0,1.0,5.1,6.0,9.0,1800.0,2.0,177.0,Medio
27.0,87.7,8.4,2.0,8.2,5.0,6.0,1800.0,4.0,125.0,Bajo
30.0,89.9,4.5,6.0,5.9,1.0,6.0,1800.0,1.0,0.0,Medio
21.0,76.4,10.5,2.0,9.0,5.0,5.0,1800.0,0.0,161.0,Bajo
20.0,92.3,8.1,6.0,9.4,1.0,3.0,1800.0,0.0,165.0,Medio
31.0,94.7,7.8,3.0,6.9,4.0,7.0,1800.0,3.0,79.0,Bajo
22.0,98.8,9.1,6.0,7.7,1.0,10.0,1800.0,2.0,169.0,Alto
40.0,105.1,12.2,4.0,5.7,3.0,7.0,1800.0,1.0,144.0,Medio
37.0,70.7,7.5,1.0,7.9,6.0,8.0,1800.0,1.0,52.0,Medio
34.0,82.2,6.7,4.0,6.6,3.0,6.0,1800.0,3.0,189.0,Medio
34.0,82.1,11.5,3.0,5.9,4.0,6.0,1800.0,5.0,11.0,Medio
31.0,80.7,9.9,2.0,6.9,5.0,8.0,1800.0,1.0,96.0,Bajo
19.0,73.6,6.0,4.0,6.6,3.0,10.0,1800.0,2.0,89.0,Medio
27.0,62.7,7.0,1.0,6.8,6.0,9.0,1800.0,4.0,42.0,Medio
29.0,83.2,7.6,5.0,8.3,2.0,8.0,1800.0,1.0,121.0,Medio
39.0,72.0,8.1,5.0,6.3,2.0,7.0,1800.0,2.0,192.0,Medio
23.0,83.1,2.9,1.0,9.3,6.0,7.0,1800.0,2.0,187.0,Bajo
29.0,71.7,2.4,3.0,5.6,4.0,5.0,1051.0,0.0,151.0,Bajo
25.0,67.7,4.3,4.0,7.2,3.0,4.0,1675.0,3.0,0.0,Bajo
21.0,85.0,4.1,1.0,6.0,6.0,4.0,1607.0,2.0,6.0,Bajo
20.0,84.0,5.1,3.0,7.2,4.0,7.0,1800.0,3.0,112.0,Medio
26.0,89.5,8.9,2.0,6.6,5.0,6.0,1800.0,0.0,98.0,Bajo
19.0,110.4,6.5,1.0,6.8,6.0,4.0,1800.0,2.0,65.0,Bajo
19.0,85.6,7.6,5.0,8.2,2.0,6.0,1800.0,5.0,233.0,Alto
26.0,88.3,3.3,3.0,9.0,4.0,6.0,1800.0,6.0,107.0,Bajo
22.0,68.0,5.6,5.0,8.6,2.0,4.0,1800.0,5.0,138.0,Bajo
30.0,65.3,8.8,4.0,6.7,3.0,6.0,1800.0,0.0,169.0,Medio
18.0,102.6,8.8,6.0,7.4,1.0,6.0,1800.0,3.0,104.0,Alto
24.0,70.0,4.8,6.0,6.3,1.0,5.0,1800.0,1.0,281.0,Alto
28.0,68.4,7.5,4.0,6.0,3.0,8.0,1800.0,3.0,34.0,Medio
40.0,81.5,13.6,3.0,5.8,4.0,3.0,1800.0,1.0,58.0,Medio
32.0,80.8,6.9,3.0,6.7,4.0,3.0,1800.0,0.0,34.0,Bajo
38.0,70.3,4.9,5.0,7.5,2.0,7.0,1800.0,2.0,209.0,Medio
25.0,78.0,6.5,3.0,4.9,4.0,7.0,1800.0,4.0,156.0,Medio
28.0,98.0,7.3,4.0,7.1,3.0,7.0,1800.0,3.0,62.0,Medio
27.0,71.5,6.5,2.0,9.0,5.0,6.0,1800.0,3.0,40.0,Bajo
38.0,63.9,6.9,6.0,8.5,1.0,5.0,1800.0,3.0,197.0,Medio
40.0,94.3,2.7,4.0,6.5,3.0,6.0,1685.0,3.0,125.0,Bajo
40.0,88.4,4.1,2.0,5.5,5.0,6.0,1800.0,3.0,199.0,Medio
35.0,73.9,6.6,4.0,7.8,3.0,9.0,1800.0,2.0,96.0,Medio
29.0,61.4,6.5,3.0,4.4,4.0,6.0,1800.0,2.0,136.0,Medio
30.0,72.3,5.3,1.0,8.5,6.0,6.0,1800.0,6.0,121.0,Bajo
40.0,81.3,6.5,6.0,6.9,1.0,10.0,1800.0,2.0,56.0,Medio
24.0,97.2,7.2,6.0,9.4,1.0,6.0,1800.0,2.0,90.0,Bajo
25.0,68.5,9.7,6.0,5.1,1.0,8.0,1800.0,2.0,17.0,Alto
38.0,80.9,6.7,3.0,8.3,4.0,8.0,1800.0,2.0,135.0,Medio
26.0,90.8,8.2,2.0,7.1,5.0,8.0,1800.0,1.0,153.0,Medio
23.0,51.0,5.4,1.0,6.8,6.0,7.0,1800.0,3.0,169.0,Bajo
30.0,95.4,8.7,5.0,5.6,2.0,7.0,1800.0,1.0,147.0,Medio
25.0,66.6,8.1,2.0,7.9,5.0,7.0,1800.0,2.0,91.0,Medio
38.0,86.3,9.6,6.0,8.0,1.0,5.0,1800.0,1.0,209.0,Medio
38.0,85.2,9.1,6.0,9.3,1.0,7.0,1800.0,2.0,162.0,Medio
25.0,96.1,8.8,1.0,8.4,6.0,10.0,1800.0,3.0,197.0,Medio
30.0,89.2,6.7,6.0,6.5,1.0,9.0,1800.0,2.0,202.0,Medio
40.0,51.1,7.7,1.0,6.0,6.0,7.0,1800.0,0.0,91.0,Bajo
35.0,71.8,10.2,3.0,5.6,4.0,8.0,1800.0,3.0,127.0,Medio
22.0,83.8,5.0,3.0,9.0,4.0,5.0,1800.0,2.0,154.0,Bajo
31.0,79.5,5.1,6.0,6.3,1.0,6.0,1800.0,0.0,20.0,Medio
32.0,88.2,7.5,4.0,9.0,3.0,8.0,1800.0,4.0,21.0,Medio
33.0,92.3,8.2,6.0,7.8,1.0,9.0,1800.0,0.0,9.0,Medio
18.0,89.9,4.5,4.0,7.6,3.0,5.0,1800.0,4.0,92.0,Medio
24.0,79.2,6.8,5.0,6.8,2.0,6.0,1800.0,2.0,77.0,Alto
37.0,58.0,6.7,6.0,8.0,1.0,6.0,1800.0,0.0,0.0,Medio
23.0,76.1,1.0,6.0,7.2,1.0,7.0,877.0,3.0,110.0,Bajo
24.0,87.4,6.3,3.0,6.8,4.0,10.0,1800.0,1.0,93.0,Medio
25.0,67.8,6.5,3.0,8.0,4.0,7.0,1800.0,1.0,183.0,Medio
22.0,90.2,6.5,6.0,7.0,1.0,7.0,1800.0,1.0,241.0,Medio
21.0,93.8,11.2,5.0,6.2,2.0,6.0,1800.0,2.0,132.0,Medio
25.0,83.6,3.4,6.0,7.9,1.0,8.0,1800.0,1.0,51.0,Medio
38.0,50.0,4.5,4.0,7.1,3.0,9.0,1800.0,0.0,145.0,Bajo
18.0,65.4,1.0,6.0,7.8,1.0,5.0,478.0,5.0,101.0,Bajo
24.0,106.5,5.6,5.0,6.7,2.0,6.0,1800.0,2.0,83.0,Bajo
19.0,74.9,5.8,5.0,5.7,2.0,8.0,1800.0,1.0,40.0,Medio
30.0,56.2,5.5,2.0,9.3,5.0,6.0,1800.0,0.0,68.0,Bajo
23.0,98.1,10.3,4.0,9.1,3.0,6.0,1800.0,4.0,88.0,Medio
36.0,82.2,9.6,5.0,8.3,2.0,8.0,1800.0,0.0,156.0,Medio
31.0,96.4,7.2,5.0,6.7,2.0,8.0,1800.0,2.0,136.0,Medio
36.0,85.6,5.9,6.0,6.8,1.0,6.0,1800.0,1.0,228.0,Alto
32.0,88.0,10.1,2.0,8.9,5.0,7.0,1800.0,1.0,147.0,Medio
28.0,86.7,6.9,2.0,6.8,5.0,4.0,1800.0,0.0,130.0,Bajo
37.0,91.1,4.5,6.0,6.4,1.0,5.0,1800.0,1.0,79.0,Medio
28.0,111.6,1.9,6.0,9.4,1.0,7.0,1300.0,2.0,27.0,Bajo
39.0,94.6,5.7,2.0,7.1,5.0,7.0,1800.0,3.0,60.0,Bajo
40.0,61.5,9.3,3.0,9.3,4.0,5.0,1800.0,1.0,51.0,Bajo
31.0,87.8,13.8,6.0,5.5,1.0,5.0,1800.0,2.0,0.0,Medio
33.0,96.8,7.2,2.0,7.8,5.0,5.0,1800.0,4.0,29.0,Bajo
23.0,97.6,4.7,5.0,9.7,2.0,7.0,1800.0,0.0,212.0,Bajo
36.0,76.5,3.4,1.0,7.2,6.0,3.0,896.0,2.0,126.0,Bajo
33.0,97.1,8.7,2.0,6.9,5.0,5.0,1800.0,0.0,74.0,Bajo
38.0,94.1,1.7,5.0,5.8,2.0,3.0,731.0,0.0,128.0,Bajo
24.0,115.4,8.7,4.0,8.5,3.0,7.0,1800.0,3.0,0.0,Bajo
36.0,72.2,9.5,4.0,6.3,3.0,3.0,1800.0,1.0,120.0,Bajo
28.0,75.4,8.3,6.0,7.1,1.0,7.0,1800.0,0.0,189.0,Medio
22.0,78.0,6.3,2.0,5.7,5.0,9.0,1800.0,5.0,92.0,Medio
21.0,75.6,8.7,4.0,9.1,3.0,10.0,1800.0,4.0,0.0,Medio
30.0,70.4,7.5,4.0,8.6,3.0,3.0,1800.0,0.0,71.0,Bajo
25.0,50.0,4.7,5.0,7.2,2.0,7.0,1800.0,0.0,190.0,Medio
20.0,76.3,12.6,2.0,5.8,5.0,5.0,1800.0,3.0,118.0,Medio
27.0,86.8,5.9,4.0,9.0,3.0,4.0,1800.0,2.0,1.0,Bajo
33.0,75.6,9.3,3.0,6.8,4.0,6.0,1800.0,5.0,266.0,Medio
25.0,107.2,1.0,4.0,5.9,3.0,9.0,833.0,3.0,12.0,Bajo
39.0,82.2,10.8,6.0,5.1,1.0,8.0,1800.0,3.0,83.0,Alto
35.0,98.8,11.4,3.0,6.4,4.0,5.0,1800.0,0.0,27.0,Bajo
29.0,85.4,7.1,5.0,5.5,2.0,8.0,1800.0,3.0,27.0,Medio
39.0,92.7,8.7,6.0,6.5,1.0,2.0,1800.0,0.0,68.0,Medio
27.0,85.6,8.7,5.0,8.1,2.0,5.0,1800.0,5.0,145.0,Bajo
21.0,99.8,5.1,6.0,6.7,1.0,5.0,1800.0,3.0,190.0,Medio
18.0,82.7,8.6,4.0,7.6,3.0,7.0,1800.0,1.0,73.0,Bajo
39.0,88.4,4.6,2.0,6.3,5.0,6.0,1800.0,4.0,29.0,Medio
40.0,86.8,5.2,6.0,7.3,1.0,6.0,1800.0,7.0,134.0,Alto
35.0,78.3,10.4,4.0,9.5,3.0,6.0,1800.0,2.0,136.0,Medio
20.0,87.3,9.9,2.0,6.8,5.0,7.0,1800.0,3.0,117.0,Bajo
24.0,111.0,4.9,2.0,7.7,5.0,7.0,1800.0,1.0,119.0,Bajo
18.0,78.5,4.8,2.0,5.3,5.0,7.0,1800.0,2.0,92.0,Medio
19.0,87.5,5.1,6.0,9.0,1.0,6.0,1800.0,0.0,107.0,Bajo
23.0,98.4,9.2,1.0,6.6,6.0,7.0,1800.0,2.0,87.0,Bajo
31.0,96.8,4.0,5.0,8.5,2.0,8.0,1800.0,2.0,175.0,Bajo
19.0,82.2,8.1,4.0,7.1,3.0,5.0,1800.0,6.0,256.0,Alto
40.0,51.0,9.2,1.0,7.9,6.0,6.0,1800.0,0.0,113.0,Medio
28.0,88.7,6.7,4.0,8.0,3.0,9.0,1800.0,2.0,100.0,Bajo
24.0,53.1,10.0,5.0,6.7,2.0,5.0,1800.0,5.0,118.0,Alto
29.0,101.1,6.1,5.0,8.5,2.0,10.0,1800.0,2.0,54.0,Medio
36.0,84.2,6.4,4.0,6.3,3.0,4.0,1800.0,2.0,154.0,Bajo
25.0,95.0,4.1,3.0,8.1,4.0,6.0,1800.0,1.0,131.0,Bajo
19.0,70.3,10.1,1.0,6.7,6.0,5.0,1800.0,0.0,71.0,Bajo
19.0,61.8,4.7,1.0,7.6,6.0,10.0,1800.0,0.0,163.0,Bajo
37.0,85.4,8.0,3.0,6.6,4.0,6.0,1800.0,1.0,101.0,Medio
20.0,81.6,6.8,4.0,7.3,3.0,6.0,1800.0,0.0,32.0,Medio
32.0,75.6,3.8,1.0,5.9,6.0,6.0,1800.0,2.0,125.0,Bajo
26.0,83.1,5.2,6.0,7.5,1.0,7.0,1800.0,1.0,117.0,Bajo
35.0,118.0,11.1,4.0,7.3,3.0,6.0,1800.0,1.0,167.0,Bajo
19.0,92.8,7.6,2.0,6.6,5.0,6.0,1800.0,1.0,158.0,Bajo
38.0,95.6,4.0,6.0,7.1,1.0,1.0,365.0,2.0,92.0,Bajo
34.0,93.0,7.9,2.0,7.4,5.0,7.0,1800.0,1.0,67.0,Bajo
28.0,101.2,6.6,6.0,6.5,1.0,7.0,1800.0,0.0,100.0,Bajo
22.0,79.5,17.4,2.0,7.0,5.0,8.0,1800.0,2.0,125.0,Medio
40.0,55.3,7.9,3.0,6.0,4.0,9.0,1800.0,4.0,134.0,Medio
24.0,79.5,5.9,3.0,10.0,4.0,6.0,1800.0,2.0,121.0,Bajo
29.0,92.6,11.3,6.0,8.5,1.0,8.0,1800.0,1.0,94.0,Medio
27.0,69.4,1.5,2.0,7.5,5.0,5.0,627.0,2.0,170.0,Bajo
23.0,79.7,7.3,6.0,8.6,1.0,8.0,1800.0,0.0,53.0,Medio
27.0,73.0,13.0,3.0,4.8,4.0,5.0,1800.0,2.0,274.0,Medio
21.0,101.5,6.7,2.0,4.1,5.0,4.0,1800.0,1.0,153.0,Medio
18.0,91.7,1.8,4.0,6.7,3.0,6.0,1142.0,0.0,21.0,Bajo
24.0,90.5,5.8,5.0,5.5,2.0,9.0,1800.0,1.0,113.0,Medio
20.0,90.1,11.4,3.0,6.9,4.0,7.0,1800.0,1.0,154.0,Medio
27.0,81.5,8.1,1.0,7.4,6.0,9.0,1800.0,4.0,76.0,Medio
37.0,84.6,4.5,3.0,8.3,4.0,5.0,1800.0,4.0,0.0,Bajo
21.0,66.6,4.9,4.0,5.8,3.0,8.0,1800.0,0.0,27.0,Bajo
18.0,53.6,5.3,1.0,7.7,6.0,5.0,1800.0,1.0,138.0,Bajo
20.0,84.0,8.1,1.0,7.2,6.0,7.0,1800.0,1.0,0.0,Bajo
29.0,86.2,11.0,6.0,7.6,1.0,7.0,1800.0,4.0,0.0,Medio
24.0,97.7,10.2,1.0,6.6,6.0,8.0,1800.0,2.0,138.0,Medio
29.0,102.4,8.4,3.0,8.9,4.0,7.0,1800.0,2.0,84.0,Bajo
18.0,102.4,3.0,5.0,7.1,2.0,5.0,1456.0,3.0,51.0,Bajo
25.0,69.0,3.0,2.0,9.3,5.0,8.0,1800.0,1.0,65.0,Bajo
27.0,77.4,8.6,3.0,6.3,4.0,10.0,1800.0,5.0,0.0,Alto
27.0,88.2,3.0,1.0,8.1,6.0,5.0,1309.0,2.0,134.0,Bajo
30.0,114.9,6.3,5.0,7.1,2.0,3.0,1768.0,0.0,44.0,Medio
35.0,101.2,7.9,4.0,6.8,3.0,7.0,1800.0,2.0,62.0,Alto
28.0,96.6,3.6,6.0,8.0,1.0,6.0,1800.0,5.0,124.0,Bajo
37.0,77.0,3.9,6.0,6.8,1.0,6.0,1800.0,1.0,82.0,Bajo
30.0,70.5,6.7,3.0,4.0,4.0,8.0,1800.0,4.0,51.0,Bajo
23.0,92.3,8.5,1.0,3.5,6.0,6.0,1800.0,1.0,0.0,Medio
23.0,67.7,10.2,3.0,8.7,4.0,6.0,1800.0,1.0,126.0,Medio
25.0,78.9,8.8,1.0,8.7,6.0,6.0,1800.0,4.0,106.0,Bajo
31.0,80.5,7.2,4.0,9.5,3.0,9.0,1800.0,0.0,64.0,Bajo
23.0,102.7,4.8,1.0,7.2,6.0,7.0,1800.0,4.0,27.0,Bajo
39.0,77.4,3.8,6.0,5.6,1.0,4.0,1492.0,3.0,101.0,Medio
29.0,50.3,5.5,4.0,7.2,3.0,4.0,1800.0,0.0,134.0,Medio
37.0,88.6,8.2,2.0,7.2,5.0,7.0,1800.0,2.0,107.0,Medio
33.0,72.9,8.0,6.0,6.0,1.0,4.0,1800.0,1.0,215.0,Medio
25.0,82.6,1.0,5.0,9.2,2.0,4.0,425.0,3.0,149.0,Bajo
23.0,80.9,4.6,3.0,9.9,4.0,8.0,1800.0,6.0,92.0,Medio
35.0,78.4,10.6,1.0,7.8,6.0,8.0,1800.0,1.0,152.0,Medio
25.0,92.3,7.2,3.0,7.2,4.0,6.0,1800.0,3.0,103.0,Bajo
23.0,62.1,2.7,4.0,5.6,3.0,7.0,1800.0,2.0,103.0,Medio
39.0,75.3,14.1,5.0,9.1,2.0,7.0,1800.0,2.0,191.0,Alto
29.0,90.9,6.9,2.0,7.3,5.0,8.0,1800.0,2.0,37.0,Medio
19.0,74.0,8.2,5.0,6.9,2.0,8.0,1800.0,0.0,102.0,Medio
29.0,61.1,8.2,2.0,7.8,5.0,2.0,1671.0,3.0,183.0,Medio
28.0,90.7,5.9,2.0,6.5,5.0,6.0,1800.0,2.0,122.0,Bajo
37.0,96.6,4.8,3.0,7.4,4.0,7.0,1800.0,0.0,74.0,Medio
34.0,81.4,13.4,1.0,5.5,6.0,6.0,1800.0,4.0,0.0,Medio
22.0,56.5,10.0,3.0,8.5,4.0,7.0,1800.0,2.0,0.0,Medio
21.0,91.2,9.5,3.0,7.1,4.0,8.0,1800.0,2.0,245.0,Medio
31.0,60.4,8.7,2.0,8.6,5.0,7.0,1800.0,5.0,122.0,Bajo
19.0,86.0,4.0,5.0,7.0,2.0,9.0,1800.0,0.0,59.0,Bajo
25.0,70.5,10.8,2.0,7.0,5.0,9.0,1800.0,5.0,124.0,Alto
21.0,66.9,4.5,5.0,5.7,2.0,6.0,1800.0,0.0,34.0,Bajo
18.0,76.3,7.8,5.0,8.1,2.0,6.0,1800.0,3.0,77.0,Bajo
39.0,79.6,2.1,4.0,6.1,3.0,1.0,76.0,1.0,34.0,Bajo
20.0,73.6,1.0,2.0,6.6,5.0,6.0,766.0,0.0,1.0,Bajo
18.0,89.7,8.0,5.0,7.2,2.0,4.0,1800.0,5.0,0.0,Alto
39.0,76.2,4.6,2.0,7.3,5.0,7.0,1800.0,6.0,0.0,Bajo
